facilityid,name,address,city,county,state,address,county_state,zip,capacity,type,securelvl,status,ice_facility,latitude,longitude,historical_90,slow_90,no_90,rapid_90,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
10001001,FOX LAKE CORRECTIONAL INSTITUTION,W 10237 LAKE EMILY RD,FOX LAKE,DODGE,WI,W 10237 LAKE EMILY RD FOX LAKE WI 53933,DODGE_WI,53933,979,STATE,MEDIUM,OPEN,N,43.561455,-88.913069,14.3286,47.0857,76.8071,40.35,22122.97415,5.188352716,Very Low,3.03443063,Very Low
10001000,WAUPUN CORRECTIONAL INSTITUTION,200 S MADISON ST,WAUPUN,DODGE,WI,200 S MADISON ST WAUPUN WI 53963,DODGE_WI,53963,882,STATE,MAXIMUM,OPEN,N,43.630084,-88.729953,14.3286,47.0857,76.8071,40.35,22122.97415,5.188352716,Very Low,3.03443063,Very Low
10002534,DOOR COUNTY JAIL,1203 S DULUTH AVE,STURGEON BAY,DOOR,WI,1203 S DULUTH AVE STURGEON BAY WI 54235,DOOR_WI,54235,50,COUNTY,NOT AVAILABLE,OPEN,N,44.81297,-87.398008,2.65854,18.2317,43.561,13.0488,2922.30418,2.642348696,Very Low,2.819032318,Very Low
10001692,DOUGLAS COUNTY JAIL,1310 N 14TH ST,SUPERIOR,DOUGLAS,WI,1310 N 14TH ST SUPERIOR WI 54880,DOUGLAS_WI,54880,50,COUNTY,MAXIMUM,OPEN,N,46.721941,-92.094449,5.47436,28.9658,55.1966,22.5855,11822.20246,4.210313678,Very Low,4.176049395,Very Low
10002517,GORDON CORRECTIONAL CENTER,10401 E COUNTY RD G,GORDON,DOUGLAS,WI,10401 E COUNTY RD G GORDON WI 54838,DOUGLAS_WI,54838,52,STATE,MINIMUM,OPEN,N,46.239521,-91.79792,5.47436,28.9658,55.1966,22.5855,11822.20246,4.210313678,Very Low,4.176049395,Very Low
10002540,DUNN COUNTY JAIL,615 STOKKE PKWY,MENOMONIE,DUNN,WI,615 STOKKE PKWY MENOMONIE WI 54751,DUNN_WI,54751,50,COUNTY,NOT AVAILABLE,OPEN,N,44.887363,-91.880146,11.9627,45.6269,73.9328,37.7388,2306.063531,2.441773698,Very Low,1.651679795,Very Low
10002548,EAU CLAIRE COUNTY SECURE JAIL / HUBER CENTER,710 SECOND AVE,EAU CLAIRE,EAU CLAIRE,WI,710 SECOND AVE EAU CLAIRE WI 54703,EAU CLAIRE_WI,54703,50,COUNTY,NOT AVAILABLE,OPEN,N,44.820639,-91.501773,10.6975,43.0336,71.5798,34.9832,#N/A,#N/A,#N/A,#N/A,#N/A
10002547,NORTHWEST REGIONAL JUVENILE DETENTION CENTER,721 OXFORD AVE,EAU CLAIRE,EAU CLAIRE,WI,721 OXFORD AVE EAU CLAIRE WI 54703,EAU CLAIRE_WI,54703,50,COUNTY,JUVENILE,OPEN,N,44.810366,-91.5068,10.6975,43.0336,71.5798,34.9832,#N/A,#N/A,#N/A,#N/A,#N/A
10002525,FLORENCE COUNTY JAIL,501 LAKE AVE,FLORENCE,FLORENCE,WI,501 LAKE AVE FLORENCE WI 54121,FLORENCE_WI,54121,50,COUNTY,NOT AVAILABLE,OPEN,N,45.921433,-88.249273,3.41489,22.6277,48.4681,16.7979,1060.796753,1.884917657,Very Low,1.904274735,Very Low
10002579,TAYCHEEDAH CORRECTIONAL INSTITUTION,751 COUNTY RD K,FOND DU LAC,FOND DU LAC,WI,751 COUNTY RD K FOND DU LAC WI 54936,FOND DU LAC_WI,54936,653,STATE,MAXIMUM,OPEN,N,43.797827,-88.388757,12.1898,42.0292,71.6204,35.2701,#N/A,#N/A,#N/A,#N/A,#N/A
10006450,FOND DU LAC COUNTY JAIL,63 WESTERN AVE,FOND DU LAC,FOND DU LAC,WI,63 WESTERN AVE FOND DU LAC WI 54935,FOND DU LAC_WI,54935,50,COUNTY,NOT AVAILABLE,OPEN,N,43.773369,-88.449627,12.1898,42.0292,71.6204,35.2701,#N/A,#N/A,#N/A,#N/A,#N/A
10002578,FOND DU LAC COUNTY SECURE DETENTION FACILITY,180 S MACY STREET,FOND DU LAC,FOND DU LAC,WI,180 S MACY STREET FOND DU LAC WI 54935,FOND DU LAC_WI,54935,27,COUNTY,JUVENILE,OPEN,N,43.773494,-88.448319,12.1898,42.0292,71.6204,35.2701,#N/A,#N/A,#N/A,#N/A,#N/A
10002524,FOREST COUNTY JAIL,100 S PARK AVE,CRANDON,FOREST,WI,100 S PARK AVE CRANDON WI 54520,FOREST_WI,54520,80,COUNTY,NOT AVAILABLE,OPEN,N,45.568439,-88.900606,2.48913,20.5489,46.3804,14.7283,274.0622126,1.200507033,Very Low,1.598962135,Very Low
10001698,GRANT COUNTY JAIL,1000 N ADAMS ST,LANCASTER,GRANT,WI,1000 N ADAMS ST LANCASTER WI 53813,GRANT_WI,53813,50,COUNTY,NOT AVAILABLE,OPEN,N,42.852695,-90.707457,16.0455,54.4242,83.5505,47.0303,6724.73296,3.488510248,Very Low,2.415268168,Very Low
10002591,WISCONSIN SECURE PROGRAM FACILITY,1101 MORRISON DR,BOSCOBEL,GRANT,WI,1101 MORRISON DR BOSCOBEL WI 53805,GRANT_WI,53805,501,STATE,MAXIMUM,OPEN,N,43.141225,-90.688318,16.0455,54.4242,83.5505,47.0303,6724.73296,3.488510248,Very Low,2.415268168,Very Low
10002601,GREEN COUNTY JAIL,2827 6TH ST,MONROE,GREEN,WI,2827 6TH ST MONROE WI 53566,GREEN_WI,53566,70,COUNTY,MAXIMUM,OPEN,N,42.606926,-89.623915,16.4141,53.3939,83.1313,46.3131,8336.578666,3.747522707,Very Low,2.555077382,Very Low
10002576,GREEN LAKE COUNTY JUSTICE CENTER,571 COUNTY ROAD A,GREEN LAKE,GREEN LAKE,WI,571 COUNTY ROAD A GREEN LAKE WI 54941,GREEN LAKE_WI,54941,108,COUNTY,MAXIMUM,OPEN,N,43.847942,-88.936103,14.0725,46.4638,76,39.3188,#N/A,#N/A,#N/A,#N/A,#N/A
10002592,IOWA COUNTY JAIL,1205 N BEQUETTE ST,DODGEVILLE,IOWA,WI,1205 N BEQUETTE ST DODGEVILLE WI 53533,IOWA_WI,53533,50,COUNTY,NOT AVAILABLE,OPEN,N,42.973404,-90.132184,13.3689,49.0246,79.0574,41.5574,17939.07023,4.838175659,Very Low,3.046806878,Very Low
10002518,IRON COUNTY JAIL,300 TACONITE ST,HURLEY,IRON,WI,300 TACONITE ST HURLEY WI 54534,IRON_WI,54534,50,COUNTY,NOT AVAILABLE,OPEN,N,46.442988,-90.198987,2.35036,20.1606,45.0657,14.5547,389.182381,1.349375164,Very Low,1.829856856,Very Low
10002556,BLACK RIVER CORRECTIONAL CENTER,W6898 E STAFFON RD,BLACK RIVER FALLS,JACKSON,WI,W6898 E STAFFON RD BLACK RIVER FALLS WI 54615,JACKSON_WI,54615,66,STATE,MINIMUM,OPEN,N,44.300723,-90.843263,11.875,45.006,74.1012,36.994,23387.40227,5.285373109,Very Low,4.747759581,Very Low
10002557,JACKSON COUNTY JAIL,30 N 3RD ST,BLACK RIVER FALLS,JACKSON,WI,30 N 3RD ST BLACK RIVER FALLS WI 54615,JACKSON_WI,54615,50,COUNTY,MAXIMUM,OPEN,N,44.297694,-90.850977,11.875,45.006,74.1012,36.994,23387.40227,5.285373109,Very Low,4.747759581,Very Low
10002558,JACKSON CORRECTIONAL INSTITUTION,N 6500 HAIPEK RD,BLACK RIVER FALLS,JACKSON,WI,N 6500 HAIPEK RD BLACK RIVER FALLS WI 54615,JACKSON_WI,54615,837,STATE,MEDIUM,OPEN,N,44.300723,-90.843263,11.875,45.006,74.1012,36.994,23387.40227,5.285373109,Very Low,4.747759581,Very Low
10002593,JEFFERSON COUNTY JAIL,411 S CENTER AVE,JEFFERSON,JEFFERSON,WI,411 S CENTER AVE JEFFERSON WI 53549,JEFFERSON_WI,53549,229,COUNTY,MAXIMUM,OPEN,N,43.002229,-88.806753,18.117,53.5319,82.7128,46.8191,13092.07564,4.355966095,Very Low,2.818874861,Very Low
10002564,SAND RIDGE SECURE TREATMENT CENTER,1111 NORTH RD,MAUSTON,JUNEAU,WI,1111 NORTH RD MAUSTON WI 53948,JUNEAU_WI,53948,50,STATE,MAXIMUM,OPEN,N,43.808668,-90.101618,12.4839,46.2984,76.1371,38.6371,55285.76714,7.040758295,Relatively Low,6.378968545,Relatively Low
10000993,NEW LISBON CORRECTIONAL INSTITUTION,2000 PROGRESS RD,NEW LISBON,JUNEAU,WI,2000 PROGRESS RD NEW LISBON WI 53950,JUNEAU_WI,53950,950,STATE,MEDIUM,OPEN,N,43.881145,-90.131655,12.4839,46.2984,76.1371,38.6371,55285.76714,7.040758295,Relatively Low,6.378968545,Relatively Low
10002563,JUNEAU COUNTY JAIL,200 OAK ST,MAUSTON,JUNEAU,WI,200 OAK ST MAUSTON WI 53948,JUNEAU_WI,53948,157,COUNTY,NOT AVAILABLE,OPEN,N,43.796039,-90.076213,12.4839,46.2984,76.1371,38.6371,55285.76714,7.040758295,Relatively Low,6.378968545,Relatively Low
10002612,KENOSHA COUNTY DETENTION CENTER,4777 88TH AVE,KENOSHA,KENOSHA,WI,4777 88TH AVE KENOSHA WI 53144,KENOSHA_WI,53144,1200,COUNTY,NOT AVAILABLE,OPEN,Y,42.593936,-87.914804,14.0444,46.1556,75.2444,39.5333,578.0547116,1.539588425,Very Low,1.171581657,Very Low
10002613,KENOSHA CORRECTIONAL CENTER,6353 14TH AVE,KENOSHA,KENOSHA,WI,6353 14TH AVE KENOSHA WI 53143,KENOSHA_WI,53143,60,STATE,MINIMUM,OPEN,N,42.576146,-87.826807,14.0444,46.1556,75.2444,39.5333,578.0547116,1.539588425,Very Low,1.171581657,Very Low
10002614,KENOSHA COUNTY DOWNTOWN PRE-TRIAL FACILITY,927 54TH ST,KENOSHA,KENOSHA,WI,927 54TH ST KENOSHA WI 53140,KENOSHA_WI,53140,50,COUNTY,MAXIMUM,OPEN,N,42.585769,-87.823436,14.0444,46.1556,75.2444,39.5333,578.0547116,1.539588425,Very Low,1.171581657,Very Low
10002554,KEWAUNEE COUNTY JAIL,620 JUNEAU ST,KEWAUNEE,KEWAUNEE,WI,620 JUNEAU ST KEWAUNEE WI 54216,KEWAUNEE_WI,54216,22,COUNTY,MAXIMUM,OPEN,N,44.460653,-87.505906,4.4717,24.1887,51.7547,18.0943,175.7040765,1.035163463,Very Low,0.593390981,Very Low
10002575,LA CROSSE COUNTY JUVENILE DETENTION FACILITY,300 4TH ST N,LA CROSSE,LA CROSSE,WI,300 4TH ST N LA CROSSE WI 54601,LA CROSSE_WI,54601,50,COUNTY,JUVENILE,OPEN,N,43.814781,-91.248666,14.6923,51.2436,79.6667,43.3718,#N/A,#N/A,#N/A,#N/A,#N/A
10002574,LA CROSSE COUNTY JAIL,333 VINE ST,LA CROSSE,LA CROSSE,WI,333 VINE ST LA CROSSE WI 54601,LA CROSSE_WI,54601,323,COUNTY,NOT AVAILABLE,OPEN,N,43.814639,-91.250068,14.6923,51.2436,79.6667,43.3718,#N/A,#N/A,#N/A,#N/A,#N/A
10002611,LAFAYETTE COUNTY JAIL,138 W CATHERINE ST,DARLINGTON,LAFAYETTE,WI,138 W CATHERINE ST DARLINGTON WI 53530,LAFAYETTE_WI,53530,50,COUNTY,NOT AVAILABLE,OPEN,N,42.682462,-90.118652,15.5982,53.2679,82.6964,45.9107,4733.350711,3.103162727,Very Low,2.110708586,Very Low
10002533,LANGLADE COUNTY JAIL,840 CLERMONT ST,ANTIGO,LANGLADE,WI,840 CLERMONT ST ANTIGO WI 54409,LANGLADE_WI,54409,50,COUNTY,NOT AVAILABLE,OPEN,N,45.152926,-89.153883,3.43836,23.911,50.5205,17.6918,267.6467481,1.191065502,Very Low,1.23874349,Very Low
10002532,LINCOLN COUNTY JAIL,1104 E 1ST ST,MERRILL,LINCOLN,WI,1104 E 1ST ST MERRILL WI 54452,LINCOLN_WI,54452,132,COUNTY,MAXIMUM,OPEN,N,45.181885,-89.684421,3.7,25.8533,53.1667,19.1867,2793.046655,2.602801523,Very Low,2.099496978,Very Low
10002531,LINCOLN HILLS SCHOOL,W 4380 COPPER LAKE AVE,IRMA,LINCOLN,WI,W 4380 COPPER LAKE AVE IRMA WI 54442,LINCOLN_WI,54442,519,STATE,JUVENILE,OPEN,N,44.356004,-89.466198,3.7,25.8533,53.1667,19.1867,2793.046655,2.602801523,Very Low,2.099496978,Very Low
10006671,COPPER LAKE SCHOOL,W 4380 COPPER LAKE AVE,IRMA,LINCOLN,WI,W 4380 COPPER LAKE AVE IRMA WI 54442,LINCOLN_WI,54442,29,STATE,JUVENILE,OPEN,N,44.356004,-89.466198,3.7,25.8533,53.1667,19.1867,2793.046655,2.602801523,Very Low,2.099496978,Very Low
10002562,MANITOWOC COUNTY JAIL / JUVENILE DETENTION CENTER,1025 S 9TH ST,MANITOWOC,MANITOWOC,WI,1025 S 9TH ST MANITOWOC WI 54220,MANITOWOC_WI,54220,50,COUNTY,NOT AVAILABLE,OPEN,N,44.087629,-87.658843,7.43299,30.8454,59.3196,24.268,555.9464714,1.519705079,Very Low,1.177866104,Very Low
10002542,MARATHON COUNTY JAIL / SHERIFF,500 FOREST ST,WAUSAU,MARATHON,WI,500 FOREST ST WAUSAU WI 54403,MARATHON_WI,54403,279,COUNTY,NOT AVAILABLE,OPEN,N,44.957878,-89.624764,5.81226,30.4751,58.7126,23.5402,6207.264316,3.396631256,Very Low,2.178555526,Very Low
10002541,MARATHON COUNTY JUVENILE FACILITY,7015 PACKER DR,WAUSAU,MARATHON,WI,7015 PACKER DR WAUSAU WI 54401,MARATHON_WI,54401,20,COUNTY,JUVENILE,OPEN,N,44.948629,-89.723596,5.81226,30.4751,58.7126,23.5402,6207.264316,3.396631256,Very Low,2.178555526,Very Low
10002528,MARINETTE COUNTY JAIL / SHERIFF,2161 UNIVERSITY DR,MARINETTE,MARINETTE,WI,2161 UNIVERSITY DR MARINETTE WI 54143,MARINETTE_WI,54143,50,COUNTY,NOT AVAILABLE,OPEN,N,45.070757,-87.630105,5.7395,27.2185,54.0672,21.0714,18777.27103,4.912385949,Very Low,4.825871641,Very Low
10002577,MARQUETTE COUNTY JAIL,67 W PARK ST,MONTELLO,MARQUETTE,WI,67 W PARK ST MONTELLO WI 53949,MARQUETTE_WI,53949,50,COUNTY,NOT AVAILABLE,OPEN,N,43.792857,-89.329663,13.8356,47.2192,76.9315,39.7671,28485.33734,5.644456249,Very Low,5.324600388,Very Low
10002543,MENOMINEE TRIBAL JAIL,W3269 COURTHOUSE RD,KESHENA,MENOMINEE,WI,W3269 COURTHOUSE RD KESHENA WI 54135,MENOMINEE_WI,54135,45,LOCAL,NOT AVAILABLE,OPEN,N,44.868246,-88.604115,7.41071,32.2857,59.9107,25.625,345.1743539,1.296466091,Very Low,2.725650887,Very Low
10002600,MILWAUKEE WOMEN'S CORRECTIONAL CENTER,615 W KEEFE AVE,MILWAUKEE,MILWAUKEE,WI,615 W KEEFE AVE MILWAUKEE WI 53212,MILWAUKEE_WI,53212,42,STATE,MINIMUM,OPEN,N,43.081064,-87.919083,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10001009,MARSHALL E. SHERRER CORRECTIONAL CENTER,1318 N 14TH ST,MILWAUKEE,MILWAUKEE,WI,1318 N 14TH ST MILWAUKEE WI 53205,MILWAUKEE_WI,53205,32,STATE,MINIMUM,OPEN,N,43.047411,-87.929578,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10001007,MILWAUKEE SECURE DETENTION FACILITY,1015 N 10TH ST,MILWAUKEE,MILWAUKEE,WI,1015 N 10TH ST MILWAUKEE WI 53205,MILWAUKEE_WI,53205,1040,STATE,MEDIUM,OPEN,N,43.043658,-87.924825,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10001010,VEL R. PHILLIPS CHILDREN'S COURT CENTER,10201 W WATERTOWN PLANK RD,WAUWATOSA,MILWAUKEE,WI,10201 W WATERTOWN PLANK RD WAUWATOSA WI 53226,MILWAUKEE_WI,53226,50,COUNTY,JUVENILE,OPEN,N,43.052762,-88.043853,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10002598,MILWAUKEE COUNTY CORRECTIONAL FACILITY,949 N 9TH ST,MILWAUKEE,MILWAUKEE,WI,949 N 9TH ST MILWAUKEE WI 53233,MILWAUKEE_WI,53233,520,COUNTY,NOT AVAILABLE,OPEN,N,43.042619,-87.923709,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10002597,MILWAUKEE COUNTY HOUSE OF CORRECTION,8885 S 68TH ST,FRANKLIN,MILWAUKEE,WI,8885 S 68TH ST FRANKLIN WI 53132,MILWAUKEE_WI,53132,50,COUNTY,NOT AVAILABLE,OPEN,N,42.882641,-88.00501,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10001008,FELMERS O. CHANEY CORRECTIONAL CENTER,2825 N 30TH ST,MILWAUKEE,MILWAUKEE,WI,2825 N 30TH ST MILWAUKEE WI 53210,MILWAUKEE_WI,53210,100,STATE,MINIMUM,OPEN,N,43.070067,-87.951868,12.8478,41.8043,70.7609,35.413,1459.372267,2.096381661,Very Low,2.313529059,Very Low
10002573,MONROE COUNTY JAIL,112 S COURT STREET,SPARTA,MONROE,WI,112 S COURT STREET SPARTA WI 54656,MONROE_WI,54656,50,COUNTY,NOT AVAILABLE,OPEN,N,43.943874,-90.812681,11.7368,45.7566,75.3421,37.9868,25862.74523,5.465625397,Very Low,4.595028466,Very Low
10002536,OCONTO COUNTY JAIL,301 WASHINGTON ST,OCONTO,OCONTO,WI,301 WASHINGTON ST OCONTO WI 54153,OCONTO_WI,54153,56,COUNTY,MAXIMUM,OPEN,N,44.889502,-87.865802,6.97714,31.0229,58.56,24.5429,2812.097103,2.608705736,Very Low,1.772584548,Very Low
10002527,ONEIDA COUNTY JAIL,2000 E WINNEBAGO ST,RHINELANDER,ONEIDA,WI,2000 E WINNEBAGO ST RHINELANDER WI 54501,ONEIDA_WI,54501,200,COUNTY,NOT AVAILABLE,OPEN,N,45.648533,-89.379347,2.45022,21.4545,47.6061,15.2208,15691.77892,4.627066229,Very Low,4.541605227,Very Low
10000988,MCNAUGHTON CORRECTIONAL CENTER,8500 RAINBOW RD,LAKE TOMAHAWK,ONEIDA,WI,8500 RAINBOW RD LAKE TOMAHAWK WI 54939,ONEIDA_WI,54939,55,STATE,MINIMUM,OPEN,N,45.799947,-89.631646,2.45022,21.4545,47.6061,15.2208,15691.77892,4.627066229,Very Low,4.541605227,Very Low
10002560,SANGER B. POWERS CORRECTIONAL CENTER,N8375 COUNTY LINE RD,ONEIDA,OUTAGAMIE,WI,N8375 COUNTY LINE RD ONEIDA WI 54155,OUTAGAMIE_WI,54155,60,STATE,MINIMUM,OPEN,N,45.72735,-89.521718,10.9358,38.9358,67.8257,32.1743,4086.895746,2.954923046,Very Low,1.614800231,Very Low
10002561,OUTAGAMIE COUNTY JAIL,320 S WALNUT ST,APPLETON,OUTAGAMIE,WI,320 S WALNUT ST APPLETON WI 54911,OUTAGAMIE_WI,54911,556,COUNTY,MAXIMUM,OPEN,N,44.259324,-88.410071,10.9358,38.9358,67.8257,32.1743,4086.895746,2.954923046,Very Low,1.614800231,Very Low
10002586,OZAUKEE COUNTY JAIL,1201 S SPRING ST,PORT WASHINGTON,OZAUKEE,WI,1201 S SPRING ST PORT WASHINGTON WI 53074,OZAUKEE_WI,53074,50,COUNTY,NOT AVAILABLE,OPEN,N,43.373077,-87.896797,10.6316,37.4474,65.7895,30.8947,3380.984867,2.773933621,Very Low,1.154012963,Very Low
10006390,PEPIN COUNTY JAIL,740 7TH AVE WEST,DURAND,PEPIN,WI,740 7TH AVE WEST DURAND WI 54736,PEPIN_WI,54736,50,COUNTY,NOT AVAILABLE,OPEN,N,44.622493,-91.967192,14.7,51.3,79.2,43.35,221.5921672,1.118406778,Very Low,0.908096283,Very Low
10002546,PIERCE COUNTY JAIL,414 W MAIN ST,ELLSWORTH,PIERCE,WI,414 W MAIN ST ELLSWORTH WI 54011,PIERCE_WI,54011,50,COUNTY,NOT AVAILABLE,OPEN,N,44.744674,-92.489712,12.8529,48.1863,75.9804,40.2451,8099.892303,3.711715983,Very Low,2.272719852,Very Low
10002529,POLK COUNTY JAIL,1005 W MAIN ST,BALSAM LAKE,POLK,WI,1005 W MAIN ST BALSAM LAKE WI 54810,POLK_WI,54810,50,COUNTY,NOT AVAILABLE,OPEN,N,45.453103,-92.471189,9.19048,40.1607,68.3036,32.5595,48898.3086,6.75843697,Relatively Low,5.303615295,Very Low
10002549,PORTAGE COUNTY JAIL / JUVENILE DETENTION CENTER,1500 STRONGS AVE,STEVENS POINT,PORTAGE,WI,1500 STRONGS AVE STEVENS POINT WI 54481,PORTAGE_WI,54481,113,COUNTY,NOT AVAILABLE,OPEN,N,44.520348,-89.581333,8.19048,35.8844,65.3878,28.7075,29065.0056,5.682487109,Very Low,3.85987123,Very Low
10002526,PRICE COUNTY JAIL / SHERIFF,164 CHERRY ST,PHILLIPS,PRICE,WI,164 CHERRY ST PHILLIPS WI 54555,PRICE_WI,54555,50,COUNTY,NOT AVAILABLE,OPEN,N,45.690087,-90.398529,2.97778,23.8133,50.52,17.2444,327.6652512,1.274163376,Very Low,1.232066879,Very Low
10002605,ROBERT E ELLSWORTH CORRECTIONAL CENTER,21425-A SPRING ST,UNION GROVE,RACINE,WI,21425-A SPRING ST UNION GROVE WI 53182,RACINE_WI,53182,230,STATE,MINIMUM,OPEN,N,42.6882,-88.048028,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10002608,RACINE CORRECTIONAL INSTITUTION,2019 WISCONSIN ST,STURTEVANT,RACINE,WI,2019 WISCONSIN ST STURTEVANT WI 53177,RACINE_WI,53177,1171,STATE,MEDIUM,OPEN,N,42.718123,-87.904824,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10001011,SOUTHERN OAKS GIRLS SCHOOL,21425 SPRING ST,UNION GROVE,RACINE,WI,21425 SPRING ST UNION GROVE WI 53182,RACINE_WI,53182,57,STATE,JUVENILE,CLOSED,N,42.6882,-88.048028,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10002606,RACINE YOUTHFUL OFFENDER CORRECTIONAL FACILITY,1501 ALBERT ST,RACINE,RACINE,WI,1501 ALBERT ST RACINE WI 53404,RACINE_WI,53404,400,STATE,MEDIUM,OPEN,N,42.736634,-87.799361,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10002604,RACINE COUNTY JAIL,717 WISCONSIN AVE,RACINE,RACINE,WI,717 WISCONSIN AVE RACINE WI 53403,RACINE_WI,53403,876,COUNTY,MAXIMUM,OPEN,N,42.725217,-87.783189,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10002609,RACINE COUNTY SECURE JUVENILE DETENTION CENTER,1717 TAYLOR AVE,RACINE,RACINE,WI,1717 TAYLOR AVE RACINE WI 53403,RACINE_WI,53403,121,COUNTY,JUVENILE,OPEN,N,42.709331,-87.805348,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10002607,STURTEVANT TRANSITIONAL FACILITY,9351 RAYNE RD,STURTEVANT,RACINE,WI,9351 RAYNE RD STURTEVANT WI 53177,RACINE_WI,53177,150,STATE,MEDIUM,OPEN,N,42.713465,-87.898667,14.0755,45.6415,74.7736,39.0755,586.0731916,1.546674555,Very Low,1.221700672,Very Low
10002584,RICHLAND COUNTY JAIL,181 W SEMINARY ST,RICHLAND CENTER,RICHLAND,WI,181 W SEMINARY ST RICHLAND CENTER WI 53581,RICHLAND_WI,53581,50,COUNTY,NOT AVAILABLE,OPEN,N,43.334564,-90.386139,13.5876,50.1856,79.866,42.4227,8095.362188,3.71102389,Very Low,3.130678859,Very Low
10002602,ROCK COUNTY JAIL / SHERIFF,200 E US HWY 14,JANESVILLE,ROCK,WI,200 E US HWY 14 JANESVILLE WI 53545,ROCK_WI,53545,477,COUNTY,NOT AVAILABLE,OPEN,N,42.72773,-89.029457,18.315,55.2441,84.4252,48.4724,3262.371245,2.741107801,Very Low,2.309335181,Very Low
10002603,ROCK COUNTY JUVENILE DETENTION CENTER,210 E US HWY 14,JANESVILLE,ROCK,WI,210 E US HWY 14 JANESVILLE WI 53545,ROCK_WI,53545,50,COUNTY,JUVENILE,OPEN,N,42.727881,-89.027681,18.315,55.2441,84.4252,48.4724,3262.371245,2.741107801,Very Low,2.309335181,Very Low
10000989,RUSK COUNTY JAIL,311 MINER AVE E,LADYSMITH,RUSK,WI,311 MINER AVE E LADYSMITH WI 54848,RUSK_WI,54848,50,COUNTY,MAXIMUM,OPEN,N,45.457788,-91.095151,5.89103,32.2628,60.3333,24.8846,930.9857916,1.804662552,Very Low,1.753504852,Very Low
10002582,SAUK COUNTY JAIL,1300 LANGE COURT,BARABOO,SAUK,WI,1300 LANGE COURT BARABOO WI 53913,SAUK_WI,53913,463,COUNTY,MAXIMUM,OPEN,N,43.4616,-89.767243,13.4467,48.68,78.8533,41.18,21560.82024,5.14402908,Very Low,4.3427135,Very Low
10002521,SAWYER COUNTY JAIL,15880 5TH ST,HAYWARD,SAWYER,WI,15880 5TH ST HAYWARD WI 54843,SAWYER_WI,54843,92,COUNTY,NOT AVAILABLE,OPEN,N,46.017369,-91.487134,4.68273,28.0643,55.2651,21.3695,1394.137538,2.064667853,Very Low,2.793165331,Very Low
10002522,FLAMBEAU CORRECTIONAL CENTER,N671 COUNTY RD M,HAWKINS,SAWYER,WI,N671 COUNTY RD M HAWKINS WI 54530,SAWYER_WI,54530,51,STATE,MINIMUM,OPEN,N,45.433533,-90.719511,4.68273,28.0643,55.2651,21.3695,1394.137538,2.064667853,Very Low,2.793165331,Very Low
10002545,SHAWANO COUNTY JAIL,405 N MAIN ST,SHAWANO,SHAWANO,WI,405 N MAIN ST SHAWANO WI 54166,SHAWANO_WI,54166,299,COUNTY,NOT AVAILABLE,OPEN,N,44.785217,-88.610135,8.69375,34.525,62.7562,27.7813,1229.804808,1.980130064,Very Low,1.851475013,Very Low
10006891,SHAWANO COUNTY WORK RELEASE CENTER,1240 ENGEL DR,SHAWANO,SHAWANO,WI,1240 ENGEL DR SHAWANO WI 54166,SHAWANO_WI,54166,50,COUNTY,NOT AVAILABLE,OPEN,N,44.764228,-88.579419,8.69375,34.525,62.7562,27.7813,1229.804808,1.980130064,Very Low,1.851475013,Very Low
10002580,SHEBOYGAN COUNTY ADULT DETENTION CENTER,2923 S 31ST ST,SHEBOYGAN,SHEBOYGAN,WI,2923 S 31ST ST SHEBOYGAN WI 53081,SHEBOYGAN_WI,53081,295,COUNTY,NOT AVAILABLE,OPEN,N,43.722785,-87.743874,11.1667,38.9688,68.4063,32.25,3339.164657,2.762448989,Very Low,1.999104591,Very Low
10001694,SHEBOYGAN COUNTY JUVENILE DETENTION CENTER,525 N 6TH ST,SHEBOYGAN,SHEBOYGAN,WI,525 N 6TH ST SHEBOYGAN WI 53081,SHEBOYGAN_WI,53081,27,COUNTY,JUVENILE,OPEN,N,43.750403,-87.709401,11.1667,38.9688,68.4063,32.25,3339.164657,2.762448989,Very Low,1.999104591,Very Low
